,False Positive Rate,True Positive Rate,Threshhold
0,0.0,0.0,1.9811511049577302
1,0.0,0.0015267175572519084,0.9811511049577303
2,0.0,0.024427480916030534,0.9621015538898353
3,0.0007102272727272727,0.024427480916030534,0.9598180196455863
4,0.0007102272727272727,0.02900763358778626,0.956438494789299
5,0.001065340909090909,0.02900763358778626,0.9547503917481854
6,0.001065340909090909,0.0366412213740458,0.9489528206454421
7,0.0014204545454545455,0.0366412213740458,0.94675415028668
8,0.0014204545454545455,0.03969465648854962,0.9446817439723244
9,0.0017755681818181818,0.03969465648854962,0.9402162324283696
10,0.0017755681818181818,0.04885496183206107,0.9352042179677167
11,0.0024857954545454545,0.04885496183206107,0.934896772836355
12,0.0024857954545454545,0.050381679389312976,0.9333945552977111
13,0.002840909090909091,0.050381679389312976,0.9328283812078273
14,0.002840909090909091,0.05343511450381679,0.9280713025254733
15,0.0031960227272727275,0.05343511450381679,0.927443541371468
16,0.0031960227272727275,0.0549618320610687,0.9268112360841169
17,0.004261363636363636,0.0549618320610687,0.9231817154674287
18,0.004261363636363636,0.05648854961832061,0.9226929031414468
19,0.004616477272727273,0.05648854961832061,0.92261589116638
20,0.004616477272727273,0.06412213740458016,0.9186489912115107
21,0.005326704545454545,0.06412213740458016,0.9138901383320834
22,0.005326704545454545,0.07480916030534351,0.9062225955551576
23,0.005681818181818182,0.07480916030534351,0.9059737955424654
24,0.005681818181818182,0.08091603053435115,0.8970122405026117
25,0.006036931818181818,0.08091603053435115,0.8967548932393692
26,0.006036931818181818,0.08244274809160305,0.8965951265298912
27,0.006392045454545455,0.08244274809160305,0.8945893599392072
28,0.006392045454545455,0.0900763358778626,0.8907796359960383
29,0.007102272727272727,0.0900763358778626,0.8883726845081023
30,0.007102272727272727,0.09312977099236641,0.887514650664972
31,0.007457386363636364,0.09312977099236641,0.8870250293783654
32,0.007457386363636364,0.09465648854961832,0.8861350796753834
33,0.008522727272727272,0.09465648854961832,0.8822544755377538
34,0.008522727272727272,0.09618320610687023,0.8795708925476582
35,0.00887784090909091,0.09618320610687023,0.8763308529101259
36,0.00887784090909091,0.10381679389312977,0.8707096373249423
37,0.009232954545454546,0.10381679389312977,0.8697245167611819
38,0.009232954545454546,0.10687022900763359,0.8691043588903011
39,0.009588068181818182,0.10687022900763359,0.8656331298729513
40,0.009588068181818182,0.1083969465648855,0.8639933494081163
41,0.009943181818181818,0.1083969465648855,0.8639767987810444
42,0.009943181818181818,0.11297709923664122,0.8604833754600535
43,0.010298295454545454,0.11297709923664122,0.8602801706241692
44,0.010298295454545454,0.11908396946564885,0.8581678293024436
45,0.011008522727272728,0.11908396946564885,0.8572527504204449
46,0.011008522727272728,0.12061068702290076,0.8565158222291216
47,0.012073863636363636,0.12061068702290076,0.8553217170890459
48,0.012073863636363636,0.1282442748091603,0.8540009479572706
49,0.01278409090909091,0.1282442748091603,0.8522152089693246
50,0.01278409090909091,0.13129770992366413,0.8506377446546701
51,0.013849431818181818,0.13129770992366413,0.8488307331033191
52,0.013849431818181818,0.13435114503816795,0.8458668798328168
53,0.01455965909090909,0.13435114503816795,0.8444474725044591
54,0.01455965909090909,0.13587786259541984,0.8439014385086337
55,0.016690340909090908,0.13587786259541984,0.8386057618223317
56,0.016690340909090908,0.1465648854961832,0.8336966641053065
57,0.018465909090909092,0.1465648854961832,0.8321614573884621
58,0.018465909090909092,0.14961832061068703,0.8313343688484331
59,0.018821022727272728,0.14961832061068703,0.8310017355625625
60,0.018821022727272728,0.15725190839694655,0.8292850182591408
61,0.019176136363636364,0.15725190839694655,0.8292493228468841
62,0.019176136363636364,0.1618320610687023,0.8271923968139508
63,0.01953125,0.1618320610687023,0.8243396182494327
64,0.01953125,0.1633587786259542,0.8243138792083137
65,0.019886363636363636,0.1633587786259542,0.8231225055897228
66,0.019886363636363636,0.1648854961832061,0.8229951756136267
67,0.020596590909090908,0.1648854961832061,0.8228151430070568
68,0.020596590909090908,0.17099236641221374,0.8182831422032973
69,0.020951704545454544,0.17099236641221374,0.8182274628063682
70,0.020951704545454544,0.17404580152671756,0.817521000265432
71,0.02130681818181818,0.17404580152671756,0.8174626688548504
72,0.02130681818181818,0.17709923664122137,0.8165764128303002
73,0.022727272727272728,0.17709923664122137,0.8155855794148256
74,0.022727272727272728,0.17862595419847327,0.8154122228433647
75,0.024857954545454544,0.17862595419847327,0.8108017479525489
76,0.024857954545454544,0.1801526717557252,0.8103192015615684
77,0.02521306818181818,0.1801526717557252,0.8101096397355422
78,0.02521306818181818,0.18167938931297709,0.8100397959992973
79,0.025923295454545456,0.18167938931297709,0.8073639525409286
80,0.025923295454545456,0.183206106870229,0.8072883542298733
81,0.026633522727272728,0.183206106870229,0.8057777521423839
82,0.026633522727272728,0.18625954198473282,0.8043574591143249
83,0.02734375,0.18625954198473282,0.8033920360097849
84,0.02734375,0.19236641221374046,0.8029636780381808
85,0.028053977272727272,0.19236641221374046,0.8018067163137276
86,0.028053977272727272,0.19389312977099238,0.8017449761873797
87,0.028409090909090908,0.19389312977099238,0.8015463906722171
88,0.028409090909090908,0.2015267175572519,0.7955154243485872
89,0.02911931818181818,0.2015267175572519,0.794276358603909
90,0.02911931818181818,0.20305343511450383,0.7937536949323658
91,0.029829545454545456,0.20305343511450383,0.792977479119502
92,0.029829545454545456,0.20610687022900764,0.7923919642841653
93,0.030184659090909092,0.20610687022900764,0.791840579853169
94,0.030184659090909092,0.20763358778625954,0.7914594347620717
95,0.03125,0.20763358778625954,0.7857637285371102
96,0.03125,0.21068702290076335,0.7840432884788915
97,0.03196022727272727,0.21068702290076335,0.7832891079968701
98,0.03196022727272727,0.21221374045801528,0.7817983887263973
99,0.03231534090909091,0.21221374045801528,0.7815763250465386
100,0.03231534090909091,0.216793893129771,0.7807111255888983
101,0.032670454545454544,0.216793893129771,0.7803953793670191
102,0.032670454545454544,0.2183206106870229,0.7802818786008855
103,0.033735795454545456,0.2183206106870229,0.7782488155858042
104,0.033735795454545456,0.22137404580152673,0.7778736350512043
105,0.03444602272727273,0.22137404580152673,0.777475885607364
106,0.03444602272727273,0.22442748091603054,0.7756078497209912
107,0.03586647727272727,0.22442748091603054,0.7743457364948504
108,0.03586647727272727,0.22595419847328244,0.7742642240840881
109,0.03870738636363636,0.22595419847328244,0.7700244502917634
110,0.03870738636363636,0.22900763358778625,0.769529624073705
111,0.0390625,0.22900763358778625,0.7688808010584177
112,0.0390625,0.23206106870229007,0.7676024098336431
113,0.04012784090909091,0.23206106870229007,0.7665014767228436
114,0.04012784090909091,0.23511450381679388,0.765101543187444
115,0.040838068181818184,0.23511450381679388,0.7644037696827493
116,0.040838068181818184,0.2366412213740458,0.7640315490118841
117,0.041193181818181816,0.2366412213740458,0.7615021957552556
118,0.041193181818181816,0.23969465648854962,0.7609714838730568
119,0.04403409090909091,0.23969465648854962,0.7553884540057302
120,0.04403409090909091,0.24427480916030533,0.7537073097102233
121,0.044744318181818184,0.24427480916030533,0.7530262962658819
122,0.044744318181818184,0.24580152671755726,0.7525660377119175
123,0.045454545454545456,0.24580152671755726,0.7523318266169678
124,0.045454545454545456,0.250381679389313,0.751011696551177
125,0.04580965909090909,0.250381679389313,0.7509494953845215
126,0.04580965909090909,0.25190839694656486,0.7506042724599822
127,0.049360795454545456,0.25190839694656486,0.7426182951571707
128,0.049360795454545456,0.2534351145038168,0.7422892030686308
129,0.05113636363636364,0.2534351145038168,0.7400184777732391
130,0.05113636363636364,0.2549618320610687,0.7398864031290772
131,0.05149147727272727,0.2549618320610687,0.7396340400499559
132,0.05149147727272727,0.2564885496183206,0.7396117995308995
133,0.05433238636363636,0.2564885496183206,0.7374744918538052
134,0.05433238636363636,0.2580152671755725,0.7371332000876808
135,0.0546875,0.2580152671755725,0.7365972689250104
136,0.0546875,0.26106870229007634,0.7349024275775928
137,0.05504261363636364,0.26106870229007634,0.7348911589757187
138,0.05504261363636364,0.26259541984732826,0.734210734995458
139,0.05539772727272727,0.26259541984732826,0.7337199967813081
140,0.05539772727272727,0.2641221374045801,0.7332493224322658
141,0.056107954545454544,0.2641221374045801,0.7326477048422875
142,0.056107954545454544,0.26564885496183205,0.7315064632246648
143,0.05752840909090909,0.26564885496183205,0.7300559537423509
144,0.05752840909090909,0.26717557251908397,0.729979086025717
145,0.05823863636363636,0.26717557251908397,0.7277238671640839
146,0.05823863636363636,0.2687022900763359,0.7270510278775636
147,0.05859375,0.2687022900763359,0.7269357082095941
148,0.05859375,0.2717557251908397,0.7260997938718728
149,0.05894886363636364,0.2717557251908397,0.7260630734870959
150,0.05894886363636364,0.2732824427480916,0.7256462606188311
151,0.05965909090909091,0.2732824427480916,0.7253259888200388
152,0.05965909090909091,0.2748091603053435,0.7252799295231275
153,0.06356534090909091,0.2748091603053435,0.7204464755318513
154,0.06356534090909091,0.27633587786259545,0.7198814296178284
155,0.06463068181818182,0.27633587786259545,0.7193524017855677
156,0.06463068181818182,0.2778625954198473,0.7192289105022518
157,0.06498579545454546,0.2778625954198473,0.719091167139612
158,0.06498579545454546,0.27938931297709924,0.718339876918032
159,0.06534090909090909,0.27938931297709924,0.7180459095388205
160,0.06534090909090909,0.28091603053435116,0.7179548899441502
161,0.06640625,0.28091603053435116,0.7171325765771054
162,0.06640625,0.2870229007633588,0.7163347357042934
163,0.06711647727272728,0.2870229007633588,0.7154944121359111
164,0.06711647727272728,0.2885496183206107,0.7154368411413021
165,0.06853693181818182,0.2885496183206107,0.7138116312539088
166,0.06853693181818182,0.2916030534351145,0.7137211417649677
167,0.06995738636363637,0.2916030534351145,0.7114865459802783
168,0.06995738636363637,0.2931297709923664,0.7100239845242556
169,0.07137784090909091,0.2931297709923664,0.7092308386723163
170,0.07137784090909091,0.29465648854961835,0.709189822851206
171,0.07173295454545454,0.29465648854961835,0.7088752917017157
172,0.07173295454545454,0.2961832061068702,0.7078817957678442
173,0.07208806818181818,0.2961832061068702,0.7078674465803519
174,0.07208806818181818,0.29770992366412213,0.7077960516963369
175,0.07279829545454546,0.29770992366412213,0.707529801426924
176,0.07279829545454546,0.30229007633587784,0.7066303378777734
177,0.07315340909090909,0.30229007633587784,0.7062003433432097
178,0.07315340909090909,0.3053435114503817,0.7060440527921613
179,0.07350852272727272,0.3053435114503817,0.7057116637029831
180,0.07350852272727272,0.3068702290076336,0.7047940438768093
181,0.07386363636363637,0.3068702290076336,0.7045228262529366
182,0.07386363636363637,0.3083969465648855,0.704370827723663
183,0.07634943181818182,0.3083969465648855,0.7029125393550156
184,0.07634943181818182,0.3099236641221374,0.7028658630159315
185,0.07670454545454546,0.3099236641221374,0.7026075861318722
186,0.07670454545454546,0.31297709923664124,0.701677819905413
187,0.07741477272727272,0.31297709923664124,0.7007347709585948
188,0.07741477272727272,0.3145038167938931,0.7002935143293488
189,0.07919034090909091,0.3145038167938931,0.6994927674127933
190,0.07919034090909091,0.31603053435114503,0.6993978905599743
191,0.08061079545454546,0.31603053435114503,0.6986106761716586
192,0.08061079545454546,0.3190839694656489,0.6980985328463137
193,0.08167613636363637,0.3190839694656489,0.6977613195272377
194,0.08167613636363637,0.32213740458015266,0.6974191797084308
195,0.08203125,0.32213740458015266,0.6971734914098732
196,0.08203125,0.3236641221374046,0.6971623107949971
197,0.08238636363636363,0.3236641221374046,0.6970921940151774
198,0.08238636363636363,0.3251908396946565,0.6955260579468167
199,0.08274147727272728,0.3251908396946565,0.6953750483197473
200,0.08274147727272728,0.3267175572519084,0.695050867277621
201,0.08380681818181818,0.3267175572519084,0.6944706227670231
202,0.08380681818181818,0.332824427480916,0.6937043725549327
203,0.08416193181818182,0.332824427480916,0.6932703582653487
204,0.08416193181818182,0.3374045801526718,0.6922909285832608
205,0.08487215909090909,0.3374045801526718,0.6912469672522379
206,0.08487215909090909,0.33893129770992364,0.6912019072952429
207,0.08735795454545454,0.33893129770992364,0.6899741061354816
208,0.08735795454545454,0.34045801526717556,0.6899552785272433
209,0.08913352272727272,0.34045801526717556,0.689305973062876
210,0.08913352272727272,0.3419847328244275,0.6885663672219559
211,0.09161931818181818,0.3419847328244275,0.6871106112158537
212,0.09161931818181818,0.3480916030534351,0.68597681343772
213,0.09339488636363637,0.3480916030534351,0.6843168740637658
214,0.09339488636363637,0.34961832061068704,0.6837095261611402
215,0.09481534090909091,0.34961832061068704,0.681924081270726
216,0.09481534090909091,0.3511450381679389,0.681749317318784
217,0.09659090909090909,0.3511450381679389,0.6797896151259153
218,0.09659090909090909,0.3526717557251908,0.6789182087096756
219,0.09801136363636363,0.3526717557251908,0.6783349739448388
220,0.09801136363636363,0.35725190839694654,0.6774318451649566
221,0.09872159090909091,0.35725190839694654,0.6768676873275099
222,0.09872159090909091,0.35877862595419846,0.6754791388013228
223,0.09943181818181818,0.35877862595419846,0.6748138495007504
224,0.09943181818181818,0.3603053435114504,0.6735171065267054
225,0.1015625,0.3603053435114504,0.6718477053649421
226,0.1015625,0.36335877862595417,0.6708938182042876
227,0.10333806818181818,0.36335877862595417,0.6701029805808978
228,0.10333806818181818,0.3648854961832061,0.6700394440802708
229,0.10369318181818182,0.3648854961832061,0.6698847238232978
230,0.10369318181818182,0.36793893129770994,0.6696586429739309
231,0.10440340909090909,0.36793893129770994,0.6688763552253025
232,0.10440340909090909,0.3755725190839695,0.6672690269396059
233,0.10475852272727272,0.3755725190839695,0.6671454644021872
234,0.10475852272727272,0.37709923664122136,0.6662492462433227
235,0.10546875,0.37709923664122136,0.6662136766394037
236,0.10546875,0.3786259541984733,0.6658078536333294
237,0.10582386363636363,0.3786259541984733,0.6652292525630837
238,0.10582386363636363,0.3816793893129771,0.6647076774907021
239,0.10653409090909091,0.3816793893129771,0.6642682126642618
240,0.10653409090909091,0.3847328244274809,0.6641477320232338
241,0.10724431818181818,0.3847328244274809,0.6633675766428385
242,0.10724431818181818,0.38625954198473283,0.6629157876749374
243,0.10759943181818182,0.38625954198473283,0.6621196017404053
244,0.10759943181818182,0.38778625954198476,0.6620369430657166
245,0.10795454545454546,0.38778625954198476,0.6606306924576422
246,0.10795454545454546,0.39236641221374047,0.6595471831973085
247,0.11150568181818182,0.39236641221374047,0.6567068323485168
248,0.11150568181818182,0.3938931297709924,0.6562757864501588
249,0.11257102272727272,0.3938931297709924,0.6554006932648645
250,0.11257102272727272,0.3969465648854962,0.65463292078582
251,0.11328125,0.3969465648854962,0.6543497495477361
252,0.11328125,0.3984732824427481,0.6543330780526478
253,0.11363636363636363,0.3984732824427481,0.6540057832673676
254,0.11363636363636363,0.4030534351145038,0.6535883635448143
255,0.11434659090909091,0.4030534351145038,0.652866501688908
256,0.11434659090909091,0.40458015267175573,0.6524614594665731
257,0.11683238636363637,0.40458015267175573,0.6507835261269145
258,0.11683238636363637,0.4076335877862595,0.6502503611826664
259,0.11825284090909091,0.4076335877862595,0.6494569214709693
260,0.11825284090909091,0.4122137404580153,0.6484564653449494
261,0.12038352272727272,0.4122137404580153,0.6465644674852881
262,0.12038352272727272,0.41374045801526715,0.646159468496181
263,0.12109375,0.41374045801526715,0.6457222764401581
264,0.12109375,0.4152671755725191,0.6456836223319303
265,0.12144886363636363,0.4152671755725191,0.6452816530539766
266,0.12144886363636363,0.416793893129771,0.6452684374778649
267,0.12286931818181818,0.416793893129771,0.6446235792850411
268,0.12286931818181818,0.4183206106870229,0.6442457569605852
269,0.12322443181818182,0.4183206106870229,0.6439963476355132
270,0.12322443181818182,0.4213740458015267,0.6434802246685434
271,0.12464488636363637,0.4213740458015267,0.6418308210379351
272,0.12464488636363637,0.42442748091603055,0.6409277922037704
273,0.125,0.42442748091603055,0.640691744558682
274,0.125,0.4259541984732824,0.6405693407259546
275,0.12748579545454544,0.4259541984732824,0.63876389882211
276,0.12748579545454544,0.42748091603053434,0.6386187022894301
277,0.1278409090909091,0.42748091603053434,0.6384343125819499
278,0.1278409090909091,0.42900763358778626,0.6382555659490372
279,0.12926136363636365,0.42900763358778626,0.6365791800486481
280,0.12926136363636365,0.4305343511450382,0.6365525384112687
281,0.12961647727272727,0.4305343511450382,0.6365065012997124
282,0.12961647727272727,0.43206106870229005,0.636495188213211
283,0.13032670454545456,0.43206106870229005,0.6364234937801181
284,0.13032670454545456,0.433587786259542,0.6360401075990721
285,0.13210227272727273,0.433587786259542,0.6346754842297689
286,0.13210227272727273,0.4351145038167939,0.634555196646883
287,0.13245738636363635,0.4351145038167939,0.6343151961236608
288,0.13245738636363635,0.4366412213740458,0.6341515553990112
289,0.13352272727272727,0.4366412213740458,0.6337310903088652
290,0.13352272727272727,0.4381679389312977,0.6335200623258654
291,0.13529829545454544,0.4381679389312977,0.6329425630026794
292,0.13529829545454544,0.4396946564885496,0.6328696643763548
293,0.13671875,0.4396946564885496,0.6322224677767938
294,0.13671875,0.44122137404580153,0.6318974030801794
295,0.13707386363636365,0.44122137404580153,0.6318940995195639
296,0.13707386363636365,0.44274809160305345,0.6316076305179321
297,0.13849431818181818,0.44274809160305345,0.631360038682993
298,0.13849431818181818,0.4442748091603053,0.630992721981792
299,0.13920454545454544,0.4442748091603053,0.6305180054409275
300,0.13920454545454544,0.4488549618320611,0.6293912389349898
301,0.14204545454545456,0.4488549618320611,0.6265557841451415
302,0.14204545454545456,0.4549618320610687,0.625832947317435
303,0.14382102272727273,0.4549618320610687,0.6250812869658512
304,0.14382102272727273,0.45648854961832064,0.6249500029375991
305,0.14488636363636365,0.45648854961832064,0.6246528617625035
306,0.14488636363636365,0.4580152671755725,0.6242968252426837
307,0.14772727272727273,0.4580152671755725,0.6229739518459282
308,0.14772727272727273,0.4595419847328244,0.622302688503943
309,0.14808238636363635,0.4595419847328244,0.6221289750317119
310,0.14808238636363635,0.46106870229007635,0.6213689167247154
311,0.15198863636363635,0.46106870229007635,0.6190217405705633
312,0.15198863636363635,0.46259541984732827,0.618434749298019
313,0.15305397727272727,0.46259541984732827,0.6176451587044356
314,0.15305397727272727,0.46412213740458014,0.6175101396493361
315,0.1551846590909091,0.46412213740458014,0.614791905906454
316,0.1551846590909091,0.46564885496183206,0.6147774488156242
317,0.15696022727272727,0.46564885496183206,0.6136159677231252
318,0.15696022727272727,0.467175572519084,0.6129000994366443
319,0.16051136363636365,0.467175572519084,0.6109920534315809
320,0.16051136363636365,0.4687022900763359,0.6109073548479567
321,0.16335227272727273,0.4687022900763359,0.6094662982462796
322,0.16335227272727273,0.47022900763358777,0.6090593979263857
323,0.1669034090909091,0.47022900763358777,0.6062390159986689
324,0.1669034090909091,0.4717557251908397,0.6060724351440221
325,0.16796875,0.4717557251908397,0.6054577538427645
326,0.16796875,0.4732824427480916,0.6053934105979392
327,0.1690340909090909,0.4732824427480916,0.6051718787458041
328,0.1690340909090909,0.47480916030534354,0.6048479727380033
329,0.16974431818181818,0.47480916030534354,0.6039516883611422
330,0.16974431818181818,0.4763358778625954,0.6037732224658001
331,0.17791193181818182,0.4763358778625954,0.5999406790068523
332,0.17791193181818182,0.4778625954198473,0.5998878536205751
333,0.1786221590909091,0.4778625954198473,0.5996508953656409
334,0.1786221590909091,0.47938931297709925,0.5993547473120413
335,0.17897727272727273,0.47938931297709925,0.5990866076960301
336,0.17897727272727273,0.48091603053435117,0.5989715394711903
337,0.18004261363636365,0.48091603053435117,0.5985276674916061
338,0.18004261363636365,0.48244274809160304,0.5984332913997813
339,0.1807528409090909,0.48244274809160304,0.598395547026863
340,0.1807528409090909,0.48396946564885496,0.5983302120511432
341,0.18110795454545456,0.48396946564885496,0.5982544954874386
342,0.18110795454545456,0.4870229007633588,0.5980914032721864
343,0.18217329545454544,0.4870229007633588,0.5969195610957257
344,0.18217329545454544,0.48854961832061067,0.596894276915461
345,0.18394886363636365,0.48854961832061067,0.5963065490905889
346,0.18394886363636365,0.4900763358778626,0.5962326578049201
347,0.18501420454545456,0.4900763358778626,0.5960331745005316
348,0.18501420454545456,0.4916030534351145,0.5956055009874213
349,0.18607954545454544,0.4916030534351145,0.5953076575088446
350,0.18607954545454544,0.49312977099236643,0.5947301085345368
351,0.18714488636363635,0.49312977099236643,0.594496157342334
352,0.18714488636363635,0.4961832061068702,0.5937250163243818
353,0.18892045454545456,0.4961832061068702,0.5919363365818588
354,0.18892045454545456,0.49770992366412214,0.5914862716495382
355,0.19176136363636365,0.49770992366412214,0.589672640040484
356,0.19176136363636365,0.49923664122137407,0.5894863543622171
357,0.19460227272727273,0.49923664122137407,0.5879436599647149
358,0.19460227272727273,0.500763358778626,0.5879186100076869
359,0.19957386363636365,0.500763358778626,0.5851145053608865
360,0.19957386363636365,0.5022900763358779,0.585070660051603
361,0.2020596590909091,0.5022900763358779,0.583852532461896
362,0.2020596590909091,0.5038167938931297,0.5832928098413053
363,0.20241477272727273,0.5038167938931297,0.5832439137597396
364,0.20241477272727273,0.5053435114503817,0.5827390200981155
365,0.2080965909090909,0.5053435114503817,0.5795793767415026
366,0.2080965909090909,0.5068702290076336,0.5795569745187089
367,0.2098721590909091,0.5068702290076336,0.5784835692539402
368,0.2098721590909091,0.5114503816793893,0.578097598752319
369,0.2109375,0.5114503816793893,0.57788799518313
370,0.2109375,0.5129770992366413,0.5778801975085318
371,0.21129261363636365,0.5129770992366413,0.5775239103467161
372,0.21129261363636365,0.5145038167938931,0.5774961445005329
373,0.21164772727272727,0.5145038167938931,0.5773701165790504
374,0.21164772727272727,0.516030534351145,0.5773001966975692
375,0.21413352272727273,0.516030534351145,0.5762974021446184
376,0.21413352272727273,0.517557251908397,0.5754853422814823
377,0.21448863636363635,0.517557251908397,0.5754633268410696
378,0.21448863636363635,0.5190839694656488,0.5754048359388365
379,0.21803977272727273,0.5190839694656488,0.5738734031642979
380,0.21803977272727273,0.5221374045801527,0.5730829828097677
381,0.22052556818181818,0.5221374045801527,0.5717614229831487
382,0.22052556818181818,0.5236641221374045,0.5716953733182979
383,0.22230113636363635,0.5236641221374045,0.5698343844393078
384,0.22230113636363635,0.5267175572519084,0.5697125417391258
385,0.22478693181818182,0.5267175572519084,0.56824256332343
386,0.22478693181818182,0.5282442748091603,0.5681516402661416
387,0.22585227272727273,0.5282442748091603,0.5674414404090851
388,0.22585227272727273,0.5297709923664122,0.5673522898352805
389,0.22620738636363635,0.5297709923664122,0.5669480010297449
390,0.22620738636363635,0.5312977099236641,0.5667446236041872
391,0.2276278409090909,0.5312977099236641,0.5655739744270448
392,0.2276278409090909,0.5328244274809161,0.5655034863849434
393,0.22798295454545456,0.5328244274809161,0.5654300913817709
394,0.22798295454545456,0.5343511450381679,0.5653351088597031
395,0.22869318181818182,0.5343511450381679,0.5644885354994751
396,0.22869318181818182,0.5358778625954198,0.5643659536077172
397,0.2294034090909091,0.5358778625954198,0.5640879636517303
398,0.2294034090909091,0.5419847328244275,0.5631503854836859
399,0.22975852272727273,0.5419847328244275,0.5631386971614508
400,0.22975852272727273,0.5435114503816794,0.5628162056805085
401,0.23117897727272727,0.5435114503816794,0.5619962231154523
402,0.23117897727272727,0.5450381679389313,0.5619275405565793
403,0.2315340909090909,0.5450381679389313,0.5618956331666876
404,0.2315340909090909,0.549618320610687,0.5616303240475324
405,0.23224431818181818,0.549618320610687,0.5608886869629672
406,0.23224431818181818,0.5511450381679389,0.5606815210709322
407,0.2333096590909091,0.5511450381679389,0.5603410298798019
408,0.2333096590909091,0.5541984732824428,0.5594237856663187
409,0.23508522727272727,0.5541984732824428,0.5588388821909132
410,0.23508522727272727,0.5557251908396946,0.5588315959941972
411,0.23650568181818182,0.5557251908396946,0.5575185727410418
412,0.23650568181818182,0.5572519083969466,0.5574018329432356
413,0.23686079545454544,0.5572519083969466,0.5571560933570894
414,0.23686079545454544,0.5618320610687023,0.5561753643475532
415,0.23899147727272727,0.5618320610687023,0.5552096446733855
416,0.23899147727272727,0.5648854961832062,0.5550156810506135
417,0.2393465909090909,0.5648854961832062,0.5550045708302367
418,0.2393465909090909,0.566412213740458,0.5547961702697307
419,0.24147727272727273,0.566412213740458,0.5535505433230835
420,0.24147727272727273,0.5679389312977099,0.5533402945283173
421,0.24254261363636365,0.5679389312977099,0.5529832169801417
422,0.24254261363636365,0.5694656488549619,0.5526693877338319
423,0.24289772727272727,0.5694656488549619,0.5525639039180763
424,0.24289772727272727,0.5709923664122137,0.5523922967238541
425,0.24431818181818182,0.5709923664122137,0.5517151684092934
426,0.24431818181818182,0.5725190839694656,0.5514840590299844
427,0.24538352272727273,0.5725190839694656,0.5511513202055384
428,0.24538352272727273,0.5755725190839694,0.5508252483896745
429,0.24609375,0.5755725190839694,0.5503649477237113
430,0.24609375,0.5770992366412214,0.5502972027682655
431,0.24680397727272727,0.5770992366412214,0.5501508377720851
432,0.24680397727272727,0.5786259541984733,0.5500625652938875
433,0.24751420454545456,0.5786259541984733,0.5496979226758565
434,0.24751420454545456,0.5801526717557252,0.5496833743815446
435,0.24786931818181818,0.5801526717557252,0.5496754374804222
436,0.24786931818181818,0.5816793893129771,0.5492420027516959
437,0.24857954545454544,0.5816793893129771,0.5488676751015669
438,0.24857954545454544,0.583206106870229,0.5488277196184861
439,0.2517755681818182,0.583206106870229,0.5475425570486204
440,0.2517755681818182,0.5847328244274809,0.5472763331267496
441,0.25426136363636365,0.5847328244274809,0.545988036218174
442,0.25426136363636365,0.5862595419847328,0.5457677730371027
443,0.2567471590909091,0.5862595419847328,0.5446238275777152
444,0.2567471590909091,0.5877862595419847,0.5445121040155563
